PMID||SENTID||STRUCTURED ABSTRACT LABEL|NORMALIZED LABEL/PREDICTION|GOLD|SENTENCE
29953040|ab|3|29953040|BACKGROUND|BACKGROUND|BACKGROUND|Possible alternative treatments include cell therapy, especially with the use of mesenchymal stem cells (MSC).
29953040|ab|4|29953040|REVIEW SUMMARY|RESULTS|BACKGROUND|MSC are adult stem cells which have demonstrated remarkable therapeutic power in parkinsonian animals due to their differentiation competence, migratory capacity and the production of bioactive molecules.
29953040|ab|5|29953040|REVIEW SUMMARY|RESULTS|OBJECTIVE|This review aims to analyze the main studies involving MSC and PD in more than a decade of studies, addressing their different methodologies and common characteristics, as well as suggesting perspectives on the application of MSC in PD.
29953040|ab|6|29953040|CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|The results of MSC therapy in animal models and some clinical trials suggest that such cellular therapy may slow the progression of PD and promote neuroregeneration.
29953040|ab|7|29953040|CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|However, further research is needed to address the limitations of an eventual clinical application.
28384277|ab|1|28384277||BACKGROUND|BACKGROUND|The prevalence of low back disorders is dramatically high in viticulture.
28384277|ab|2|28384277||BACKGROUND|BACKGROUND|Field measurements that objectively quantify work exposure can provide information on the relationship between the adopted trunk postures and low back pain.
28384277|ab|3|28384277||OBJECTIVE|OBJECTIVE|The purposes of the present study were three-fold (1) to carry out a kinematics analysis of vineyard-workers' pruning activity by extracting the duration of bending and rotation of the trunk, (2) to question separately the relationship between the duration of forward bending or trunk rotation with low back pain intensity and pressure pain sensitivity and (3) to question the relationship between the combined duration of forward bending and trunk rotation on low back pain intensity and pressure pain sensitivity.
28384277|ab|4|28384277||METHODS|METHODS|Fifteen vineyard-workers were asked to perform pruning activity for 12 minutes with a wireless triaxial accelerometer placed on their trunk.
28384277|ab|5|28384277||RESULTS|RESULTS|Kinematic analysis of the trunk showed that vineyard-workers spent more than 50% of the time with the trunk flexed greater than 30 degrees and more than 20% with the trunk rotated greater than 10 degrees . These results show that pruning activity lead to the adoption of forward bended and rotated trunk postures that could significantly increase the risk of work related musculoskeletal disorders in the low back.
28384277|ab|6|28384277||RESULTS|RESULTS|However, this result was mitigated by the observation of an absence of significant association between the duration of forward bending and trunk rotation with low back pain intensity or pressure pain sensitivity.
28384277|ab|7|28384277||CONCLUSIONS|CONCLUSIONS|Even if prospective field measurements and studies assessing the effects of low back pain confounders are needed, this field study provides new genuine information on trunk kinematics during pruning activity.
29803758|ab|1|29803758|BACKGROUND|BACKGROUND|BACKGROUND|Inflammatory bowel disease (IBD) is associated with neuroendocrine cell hyperplasia.
29803758|ab|2|29803758|AIMS|OBJECTIVE|OBJECTIVE|We investigated neuroendocrine cells in J-pouches of patients with ulcerative colitis undergoing restorative proctocolectomy and ileal pouch-anal anastomosis.
29803758|ab|3|29803758|METHODS|METHODS|METHODS|Sections from pouch biopsies of 17 patients and ileal biopsies of 17 active IBD patients and 16 controls were processed by immunohistochemistry for chromogranin A (CgA) and serotonin.
29803758|ab|4|29803758|METHODS|METHODS|METHODS|Mucosal tryptophan hydroxylase (TpH)-1 and serotonin-selective reuptake transporter (SERT) transcripts were measured by quantitative RT-PCR.
29803758|ab|5|29803758|METHODS|METHODS|METHODS|TpH-1 and SERT transcripts were detected in pouch biopsies cultured with infliximab or its isotype control, while interleukin (IL)-6 and IL-8 were measured in biopsy supernatants.
29803758|ab|6|29803758|RESULTS|RESULTS|RESULTS|A significant increase in CgA-positive cells and serotonin-positive cells was observed in both pouch and IBD ileum compared to control ileum.
29803758|ab|7|29803758|RESULTS|RESULTS|RESULTS|Significantly raised transcripts of TpH-1, but not SERT, were found in IBD ileum in comparison to control ileum, with no significant difference between pouch and IBD ileum.
29803758|ab|8|29803758|RESULTS|RESULTS|RESULTS|Infliximab had no influence on ex vivo pouch expression of TpH-1 and SERT, nor on the production of IL-6 and IL-8.
29803758|ab|9|29803758|CONCLUSION|CONCLUSIONS|CONCLUSIONS|We here demonstrated neuroendocrine cell hyperplasia in pouch mucosa.
29803758|ab|10|29803758|CONCLUSION|CONCLUSIONS|CONCLUSIONS|Further studies are needed to clarify the pathophysiological implication of this finding.
28466653|ab|1|28466653||OBJECTIVE|OBJECTIVE|This review aims to summarize the currently available evidence for the role of external radiotherapy and brachytherapy in the management of cholangiocarcinoma.
28466653|ab|2|28466653||BACKGROUND|BACKGROUND|High locoregional disease recurrence rates after surgical resection alone for both the extrahepatic cholangiocarcinoma (EHCC) and intrahepatic cholangiocarcinoma (IHCC) provide a rationale for using adjuvant radiotherapy with chemotherapy.
28466653|ab|3|28466653||METHODS|METHODS|We performed a literature search related to radiotherapy in cholangiocarcinoma published between 2000 and 2016.
28466653|ab|4|28466653||METHODS|METHODS|The role of radiation is discussed in the adjuvant, neoadjuvant, definitive and the palliative setting.
28466653|ab|5|28466653||RESULTS|RESULTS|Evidence from Phase II trials have demonstrated efficacy of adjuvant chemoradiation in combination with chemotherapy in EHCC.
28466653|ab|6|28466653||RESULTS|RESULTS|Locally advanced cholangiocarcinoma may be treated with neoadjuvant chemoradiotherapy.
28466653|ab|7|28466653||RESULTS|RESULTS|In the case of downsizing, assessment for resection may be considered.
28466653|ab|8|28466653||RESULTS|RESULTS|Brachytherapy offers dose escalation after external radiotherapy.
28466653|ab|9|28466653||RESULTS|RESULTS|Selected unresectable cases of cholangiocarcinoma may be considered for stereotactic body radiation therapy with neoadjuvant and/or concurrent chemotherapy.
28466653|ab|10|28466653||CONCLUSIONS|RESULTS|Liver transplantation is a treatment option in selected patients with EHCC and IHCC after neoadjuvant chemoradiation.
28466653|ab|11|28466653||CONCLUSIONS|RESULTS|Stenting in combination with palliative external radiotherapy and/or brachytherapy provides improved stent patency and survival.
28466653|ab|12|28466653||CONCLUSIONS|RESULTS|Newer advanced radiation techniques provide a scope for achieving better disease control with reduced morbidity.
28466653|ab|13|28466653||CONCLUSIONS|RESULTS|Effective multimodality treatment incorporating radiotherapy is the way forward for improving survival in patients with cholangiocarcinoma.
28877231|ab|1|28877231||BACKGROUND|BACKGROUND|The palatine tonsils, localized in the oropharynx, are easily accessible secondary lymphoid tissue in humans.
28877231|ab|2|28877231||BACKGROUND|BACKGROUND|Inflammation of the palatine tonsils, local and chronic in case of chronic tonsillitis (CT) or acute in the presence of a peritonsillar abscess (PTA), ranks among the most common diseases in otolaryngology.
28877231|ab|3|28877231||BACKGROUND|BACKGROUND|However, the functionality of tonsillar immune cells, notably T-cells, in the context of these immune pathologies is poorly understood.
28877231|ab|4|28877231||OBJECTIVE|OBJECTIVE|We have examined the functional status of human tonsillar T-cells in CT and compared it to the acute inflammatory setting of a PTA.
28877231|ab|5|28877231||METHODS|METHODS|Patients presenting with CT (n = 10) or unilateral PTA (n = 7) underwent bilateral tonsillectomy and a subgroup of 8 patients underwent additional blood sampling.
28877231|ab|6|28877231||METHODS|METHODS|T-cells were purified via automated magnetic selection and subjected to flow cytometry-based immunophenotyping.
28877231|ab|7|28877231||METHODS|METHODS|In addition, the response to T-cell receptor (TCR) stimulation was assessed at the level of proximal signaling, activation marker expression and proliferation.
28877231|ab|8|28877231||RESULTS|RESULTS|We observed no difference between the percentage of T helper (CD4(+)) cells from tonsil tissue in CT and PTA, but observed a trend towards a higher percentage of T helper cells in the blood of patients with PTA versus CT, probably reflecting an acute, systemic bacterial infection in the former cohort.
28877231|ab|9|28877231||RESULTS|RESULTS|Tonsils from CT harbored more PD-1(+) CD4(+) T-cells, pointing to T-cell exhaustion due to chronic infection.
28877231|ab|10|28877231||RESULTS|RESULTS|This notion was supported by functional studies that showed a tendency to weaker TCR responses of tonsillar T-cells from CT.
28877231|ab|11|28877231||RESULTS|RESULTS|Intriguingly, tonsillar T-cells recurrently featured a dampened response to T-cell receptor stimulation at the level of receptor proximal signaling steps compared to peripheral T-cells.
28877231|ab|12|28877231||CONCLUSIONS|CONCLUSIONS|In sum, our study documents distinct differences in tonsillar T-cell class distribution and function between the various pathological conditions.
28877231|ab|13|28877231||CONCLUSIONS|CONCLUSIONS|Our observations are consistent with the concept that tonsillar T-cells react to infections by eliciting specific immunological responses in chronic versus acute settings of inflammation.
27600135|ab|1|27600135||BACKGROUND|BACKGROUND|Non-clinical dose formulations (also known as pre-clinical or GLP formulations) play a key role in early drug development.
27600135|ab|2|27600135||BACKGROUND|BACKGROUND|These formulations are used to introduce active pharmaceutical ingredients (APIs) into test organisms for both pharmacokinetic and toxicological studies.
27600135|ab|3|27600135||BACKGROUND|BACKGROUND|Since these studies are ultimately used to support dose and safety ranges in human studies, it is important to understand not only the concentration and PK/PD of the active ingredient but also to generate safety data for likely process impurities and degradation products of the active ingredient.
27600135|ab|4|27600135||OBJECTIVE|BACKGROUND|As such, many in the industry have chosen to develop and validate methods which can accurately detect and quantify the active ingredient along with impurities and degradation products.
27600135|ab|5|27600135||RESULTS|BACKGROUND|Such methods often provide trendable results which are predictive of stability, thus leading to the name; stability indicating methods.
27600135|ab|6|27600135||CONCLUSIONS|OBJECTIVE|This document provides an overview of best practices for those choosing to include development and validation of such methods as part of their non-clinical drug development program.
27600135|ab|7|27600135||CONCLUSIONS|OBJECTIVE|This document is intended to support teams who are either new to stability indicating method development and validation or who are less familiar with the requirements of validation due to their position within the product development life cycle.
27040720|ab|1|27040720||BACKGROUND|BACKGROUND|Statistical species distribution models (SDMs) are increasingly used to project spatial relocations of marine taxa under future climate change scenarios.
27040720|ab|2|27040720||BACKGROUND|BACKGROUND|However, tests of their predictive skill in the real-world are rare.
27040720|ab|3|27040720||OBJECTIVE|OBJECTIVE|Here, we use data from the Continuous Plankton Recorder program, one of the longest running and most extensive marine biological monitoring programs, to investigate the reliability of predicted plankton distributions.
27040720|ab|4|27040720||METHODS|METHODS|We apply three commonly used SDMs to 20 representative plankton species, including copepods, diatoms, and dinoflagellates, all found in the North Atlantic and adjacent seas.
27040720|ab|5|27040720||METHODS|METHODS|We fit the models to decadal subsets of the full (1958-2012) dataset, and then use them to predict both forward and backward in time, comparing the model predictions against the corresponding observations.
