PMID||SENTID||STRUCTURED ABSTRACT LABEL|NORMALIZED LABEL/PREDICTION|GOLD|SENTENCE
29947694|ab|1|29947694|BACKGROUND|BACKGROUND|BACKGROUND|Liver elastography have been reported in hepatocellular carcinoma (HCC) with higher values; however, it is unclear to identify morbimortality risk on liver transplantation waiting list.
29947694|ab|2|29947694|AIM|OBJECTIVE|OBJECTIVE|To assess liver stiffness, ultrasound and clinical findings in cirrhotic patients with and without HCC on screening for liver transplant and compare the morbimortality risk with elastography and MELD score.
29947694|ab|3|29947694|METHOD|METHODS|METHODS|Patients with cirrhosis and HCC on screening for liver transplant were enrolled with clinical, radiological and laboratory assessments, and transient elastography.
29947694|ab|4|29947694|RESULTS|RESULTS|RESULTS|103 patients were included (without HCC n=58 (66%); HCC n=45 (44%).
29947694|ab|5|29947694|RESULTS|RESULTS|RESULTS|The mean MELD score was 14.7+/-6.4, the portal hypertension present on 83.9% and the mean transient elastography value was 32.73+/-22.5 kPa.
29947694|ab|6|29947694|RESULTS|RESULTS|RESULTS|The median acoustic radiation force impulse value of liver parenchyma was 1.98 (0.65-3.2) m/s and 2.16 (0.59-2.8) m/s in HCC group.
29947694|ab|7|29947694|RESULTS|RESULTS|RESULTS|The HCC group was significantly associated with HCV infection (OR 26.84; p<0.0001), higher levels of serum alpha-fetoprotein (OR 5.51; p=0.015), clinical portal hypertension (OR 0.25; p=0.032) and similar MELD score (p=0.693).
29947694|ab|8|29947694|RESULTS|RESULTS|RESULTS|The area under the receiver operating characteristics (AUROC) showed sensitivity and specificity for serum alpha-fetoprotein (cutoff 9.1 ng/ml), transient elastography value (cutoff value 9 kPa), and acoustic radiation force impulse value (cutoff value 2.56 m/s) of 50% and 86%, 92% and 17% and 21% and 92%, respectively.
29947694|ab|9|29947694|RESULTS|RESULTS|RESULTS|The survival group had a mean transient elastography value of 31.65+/-22.2 kPa vs.
29947694|ab|10|29947694|RESULTS|RESULTS|RESULTS|50.87+/-20.9 kPa (p=0.098) and higher MELD scores (p=0.035).
29947694|ab|11|29947694|CONCLUSION|CONCLUSIONS|CONCLUSIONS|Elastography, ultrasound and clinical findings are important non-invasive tools for cirrhosis and HCC on screening for liver transplant.
29947694|ab|12|29947694|CONCLUSION|CONCLUSIONS|CONCLUSIONS|Higher values in liver elastography and MELD scores predict mortality.
29940078|ab|1|29940078|BACKGROUND|BACKGROUND|BACKGROUND|Corneal endothelial transplantation has become the gold standard for the treatment of corneal endothelial dysfunctions, replacing full thickness transplantation, known as penetrating keratoplasty.
29940078|ab|2|29940078|BACKGROUND|BACKGROUND|BACKGROUND|Corneal endothelial transplantation has been described using two different techniques: Descemet's membrane endothelial keratoplasty (DMEK) and Descemet's stripping automated endothelial keratoplasty (DSAEK).
29940078|ab|3|29940078|BACKGROUND|BACKGROUND|BACKGROUND|Both are still performed worldwide.
29940078|ab|4|29940078|OBJECTIVES|OBJECTIVE|OBJECTIVE|To compare the effectiveness and safety of Descemet's membrane endothelial keratoplasty (DMEK) versus Descemet's stripping automated endothelial keratoplasty (DSAEK) for the treatment of corneal endothelial failure in people with Fuch's endothelial dystropy (FED) and pseudophakic bullous keratopathy (PBK).
29940078|ab|6|29940078|SEARCH METHODS|METHODS|METHODS|The date of the search was 11 August 2017.
29940078|ab|7|29940078|SELECTION CRITERIA|METHODS|METHODS|We included randomised controlled trials (RCTs) and non-randomised paired, contralateral-eye studies in any setting where DMEK was compared with DSAEK to treat people with corneal endothelial failure.
29940078|ab|8|29940078|SELECTION CRITERIA|METHODS|METHODS|Two review authors independently screened the search results, assessed trial quality and extracted data using the standard methodological procedures expected by Cochrane.
29940078|ab|9|29940078|SELECTION CRITERIA|METHODS|METHODS|Our primary outcome was best corrected visual acuity (BCVA) measured in logarithm of the Minimum Angle of Resolution (logMAR).
29940078|ab|10|29940078|SELECTION CRITERIA|METHODS|METHODS|Secondary outcomes were endothelial cell count, graft rejection, primary graft failure and graft dislocation.
29940078|ab|11|29940078|SELECTION CRITERIA|METHODS|METHODS|We graded the risk of bias of non-randomised studies (NRSs) using ROBINS-I.
29940078|ab|12|29940078|MAIN RESULTS|RESULTS|RESULTS|We did not identify any RCTs but found four non-randomised studies (NRSs) including 72 participants (144 eyes), who had received DSAEK in the first eye followed by DMEK in the fellow eye.
29940078|ab|13|29940078|MAIN RESULTS|RESULTS|RESULTS|All the studies included adult participants where there was evidence of FED and endothelial failure requiring a corneal transplant for the treatment of visual impairment.
29940078|ab|14|29940078|MAIN RESULTS|RESULTS|RESULTS|We did not find any studies that included PBK.
29940078|ab|15|29940078|MAIN RESULTS|RESULTS|RESULTS|The trials were published between 2011 and 2015, and we assessed them as high risk of bias due to potential unknown confounding factors since DSAEK preceded DMEK in all participants.
29940078|ab|16|29940078|MAIN RESULTS|RESULTS|RESULTS|Two studies reported results at 12 months, one at 6 months, and one between 6 and 24 months.
29940078|ab|17|29940078|MAIN RESULTS|RESULTS|RESULTS|At one year, using DMEK in cases of endothelial failure may result in better BCVA compared with DSAEK (mean difference (MD) -0.14, 95% confidence interval (CI) -0.18 to -0.10 logMAR, 4 studies, 140 eyes, low-certainty evidence).
29940078|ab|18|29940078|MAIN RESULTS|RESULTS|RESULTS|None of the participants had severe visual loss (BCVA of 1.0 logMAR or more; very low-certainty evidence).
29940078|ab|19|29940078|MAIN RESULTS|RESULTS|RESULTS|Regarding endothelial cell count data (4 studies, 134 eyes) it is hard to draw any conclusions since two studies suggested no difference and the other two reported that DMEK provides a higher cell density at one year (very low-certainty evidence).
29940078|ab|20|29940078|MAIN RESULTS|RESULTS|RESULTS|No primary graft failure and only one graft rejection were recorded over four studies (144 eyes) (very low-certainty evidence).
29940078|ab|21|29940078|MAIN RESULTS|RESULTS|RESULTS|The most common complications reported were graft dislocations, which were recorded in one or two out of 100 participants with DSAEK but were more common using DMEK, although this difference could not be precisely estimated (risk ratio (RR) 5.40, 95% CI 1.51 to 19.3; 4 studies, 144 eyes, very low-certainty evidence).
29940078|ab|22|29940078|AUTHORS' CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|This review included studies conducted on people with corneal endothelium failure due to FED for whom both DMEK and DSAEK can be considered, and found low-certainty evidence that DMEK provides some advantage in terms of final BCVA, at the cost of more graft dislocations needing 're-bubbling' (very low-certainty of evidence).
29944423|ab|1|29944423|BACKGROUND|BACKGROUND|BACKGROUND|Chilaiditi's sign is defined as the interposition of bowels between the liver and the right diaphragm.
29944423|ab|2|29944423|BACKGROUND|BACKGROUND|BACKGROUND|When the patient is symptomatic due to the intestinal obstruction, the case is referred to as Chilaiditi's syndrome.
29944423|ab|3|29944423|OBJECTIVE|OBJECTIVE|OBJECTIVE|To emphasize the importance of accurate diagnose of Chilaiditi's syndrome in patients with psychotic disturbances.
29944423|ab|4|29944423|METHOD|METHODS|METHODS|A 46 years old male was admitted to our department suffering from a constant epigastric and right upper quadrant pain with radiation to the right shoulder.
29944423|ab|5|29944423|METHOD|METHODS|METHODS|The pain started 10 hours before the admission of the patient and was accompanied with vomiting.
29944423|ab|6|29944423|METHOD|METHODS|METHODS|Patient has a history of schizophrenia and intellectual disability.
29944423|ab|7|29944423|METHOD|METHODS|METHODS|He was in a stimulatory situation and unable to give any information about his state of health.
29944423|ab|8|29944423|RESULTS|RESULTS|RESULTS|Patient was afebrile, tachycardic and laboratory results were normal.
29944423|ab|9|29944423|RESULTS|RESULTS|RESULTS|The chest and abdomen x-ray showed the Chilaiditi's sign.
29944423|ab|10|29944423|RESULTS|RESULTS|RESULTS|With the ultrasound procedure the case of the pneumoperitoneum was excluded.
29944423|ab|11|29944423|RESULTS|RESULTS|RESULTS|A conservative treatment with IV fluid hydration, pain management, diet modification, laxatives and enemas, was used.
29944423|ab|12|29944423|RESULTS|RESULTS|RESULTS|After a week of hospitalization, the patient felt well, having proper diet and regular evacuations and at the Chilaiditi's sign was no more observed.
29944423|ab|13|29944423|DISCUSSION|CONCLUSIONS|CONCLUSIONS|The etiology of the Chilaiditi's syndrome is multifactoral and it has been reported that it is associated with psychotropic medication and intellectual disability.
29944423|ab|14|29944423|CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|The diagnosis of the syndrome is vital in order to avoid unnecessary and dangerous surgical interventions.
29944423|ab|15|29944423|CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|Only few publications of a Chilaiditi syndrome in patients with psychosis are cited in the literature.
29877158|ab|1|29877158|BACKGROUND|BACKGROUND|BACKGROUND|A missense variant (rs373863828:G > A; p.Arg457Gln) of the CREBRF gene is strongly associated with a higher body mass index (BMI; kg/m(2)) in Polynesian populations.
29877158|ab|2|29877158|BACKGROUND|BACKGROUND|BACKGROUND|This variant has also been reported to be associated with lower total cholesterol in Samoans.
29877158|ab|3|29877158|AIM|OBJECTIVE|OBJECTIVE|The aim of this study is to examine the association of rs373863828:G > A with levels of serum lipids in four Pacific populations.
29877158|ab|4|29877158|METHODS|METHODS|METHODS|A total of 613 adult subjects were recruited from Tonga (Polynesians) and the Solomon Islands (Melanesians and Micronesians).
29877158|ab|5|29877158|METHODS|METHODS|METHODS|Multiple regression analyses adjusted for age and sex were performed to examine the association of rs373863828 with levels of serum lipids in each population.
29877158|ab|6|29877158|RESULTS|RESULTS|RESULTS|A significant association of rs373863828:G > A with lower level of HDL-cholesterol was detected in the Tonga population (beta = -3.32 and p-value = 0.030).
29877158|ab|7|29877158|RESULTS|RESULTS|RESULTS|The expected change in HDL-cholesterol with respect to a single copy of the rs373863828-A allele was 3.32 mg/dL.
29877158|ab|8|29877158|RESULTS|RESULTS|RESULTS|However, the association between rs373863828-A and lower levels of HDL-cholesterol was not significant after further adjustment for BMI in the Tonga population (beta = -2.32 and p-value = 0.13).
29877158|ab|9|29877158|CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|The rs373863828-A allele may not directly affect the level of serum HDL-cholesterol independent of BMI.
29877158|ab|10|29877158|CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|To confirm the present findings, association studies with large sample sizes and functional analyses are required.
29950218|ab|1|29950218|OBJECTIVE|OBJECTIVE|OBJECTIVE|To investigate the effect of silencing NSD2 gene by RNA interference on the proliferation, apoptosis and the alteration of Akt /mTOR signaling pathway in diffuse large B cell lymphoma OCI-Ly3 cells.
29950218|ab|2|29950218|METHODS|METHODS|METHODS|The shRNA targeting NSD2 gene was transfected into OCI-Ly3 cells by lentivirus infection.
29950218|ab|3|29950218|METHODS|METHODS|METHODS|The NSD2 mRNA and protein were detected by real time Q-PCR and Western blot, respectively.
29950218|ab|4|29950218|METHODS|METHODS|METHODS|The cell proliferation was detected by CCK-8 and apoptosis was measured by flow cytometry.
29950218|ab|5|29950218|METHODS|METHODS|METHODS|The expressions of BCL-2, BAX, caspase-3, Akt, p-Akt, p-mTOR, p-P70S6K, H3K36me2 were detected by Western blot.
